id,city_code,crash_time,atmospheric_conditions_name,atmospheric_conditions_1_name,atmospheric_conditions_2_name,number_of_fatalities
2445,1730,03/13/2016 5:00,Clear,Clear,No Additional Atmospheric Conditions,2
2446,1730,03/01/2016 12:00,Clear,Clear,No Additional Atmospheric Conditions,1
2447,1730,01/29/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
2448,1730,06/09/2016 4:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2449,1730,04/23/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
2450,1730,04/22/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
2451,1730,02/25/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
2452,1730,01/10/2016 0:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2453,1730,04/10/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
2454,1730,09/16/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
2455,1730,04/20/2016 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
2456,1730,07/09/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
2457,1730,09/05/2016 4:00,Clear,Clear,No Additional Atmospheric Conditions,1
2458,1730,10/17/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,2
2459,1730,06/19/2016 3:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2460,1730,10/07/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
2461,1730,03/24/2016 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
2462,1730,03/04/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
2463,1730,02/11/2016 10:00,Clear,Clear,No Additional Atmospheric Conditions,1
2464,1730,10/22/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
2465,1730,06/10/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
2466,1730,04/02/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
2467,1730,03/05/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
2468,1730,05/19/2016 23:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2469,1730,11/26/2016 1:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2470,1730,08/06/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
2471,1730,08/13/2016 10:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2472,1730,05/16/2016 5:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2473,1730,04/04/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
2474,1730,04/24/2016 8:00,Clear,Clear,No Additional Atmospheric Conditions,1
2475,1730,03/31/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
2476,1730,03/31/2016 10:00,Clear,Clear,No Additional Atmospheric Conditions,1
2477,1730,04/12/2016 0:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2478,1730,10/15/2016 6:00,Clear,Clear,No Additional Atmospheric Conditions,1
2479,1730,03/01/2016 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
2480,1730,12/23/2016 1:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2481,1730,03/12/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
2482,1730,05/04/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
2483,1730,12/31/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
2484,1730,07/09/2016 5:00,Clear,Clear,No Additional Atmospheric Conditions,1
2485,1730,10/16/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
2486,1730,11/16/2016 5:00,Clear,Clear,No Additional Atmospheric Conditions,1
2487,1730,11/02/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
2488,1730,08/05/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
2489,1730,10/18/2016 9:00,Clear,Clear,No Additional Atmospheric Conditions,1
2490,1730,03/06/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
2491,1730,02/11/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
2492,1730,12/12/2016 17:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2493,1730,04/14/2016 23:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2494,1730,08/13/2016 6:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2495,1730,06/03/2016 16:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2496,1730,05/09/2016 0:00,Rain,Rain,No Additional Atmospheric Conditions,1
2497,1730,01/06/2016 18:00,Rain,Rain,No Additional Atmospheric Conditions,1
2498,1730,05/18/2016 20:00,Rain,Rain,No Additional Atmospheric Conditions,1
2499,1730,10/24/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
2500,1730,09/11/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
2501,1730,09/19/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
2502,1730,02/19/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
2503,1730,04/04/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
2504,1730,05/10/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
2505,1730,10/02/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
2506,1730,04/23/2016 14:00,Clear,Clear,No Additional Atmospheric Conditions,1
2507,1730,07/06/2016 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
2508,1730,09/29/2016 15:00,Clear,Clear,No Additional Atmospheric Conditions,1
2509,1730,09/09/2016 10:00,Clear,Clear,No Additional Atmospheric Conditions,1
2510,1730,04/08/2016 7:00,Clear,Clear,No Additional Atmospheric Conditions,1
2511,1730,03/28/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,3
2512,1730,07/10/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
2513,1730,06/21/2016 9:00,Clear,Clear,No Additional Atmospheric Conditions,1
2514,1730,12/23/2016 23:00,"Fog, Smog, Smoke","Fog, Smog, Smoke",No Additional Atmospheric Conditions,1
2515,1730,07/22/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
2516,1730,11/13/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
2517,1730,03/18/2016 13:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2518,1730,07/09/2016 14:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2519,1730,05/26/2016 18:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2520,1730,06/12/2016 21:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2521,1730,05/23/2016 22:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2522,1730,04/30/2016 1:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2523,1730,09/17/2016 4:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2524,1730,04/19/2016 21:00,Rain,Rain,No Additional Atmospheric Conditions,1
2525,1730,11/05/2016 1:00,Rain,Rain,No Additional Atmospheric Conditions,1
2526,1730,08/26/2016 4:00,Clear,Clear,No Additional Atmospheric Conditions,1
2527,1730,10/10/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,3
2528,1730,09/30/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
2529,1730,01/08/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
2530,1730,08/08/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
2531,1730,09/12/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
2532,1730,05/06/2016 5:00,Clear,Clear,No Additional Atmospheric Conditions,1
2533,1730,07/02/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
2534,1730,02/03/2016 12:00,Clear,Clear,No Additional Atmospheric Conditions,1
2535,1730,09/19/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
2536,1730,11/23/2016 0:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2537,1730,04/12/2016 20:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2538,1730,03/18/2016 14:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2539,1730,03/12/2016 1:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2540,1730,03/09/2016 15:00,Rain,Rain,No Additional Atmospheric Conditions,1
2541,1730,01/30/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
2542,1730,12/17/2016 17:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2543,1730,07/30/2016 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
2544,1730,12/20/2016 5:00,Clear,Clear,No Additional Atmospheric Conditions,1
2545,1730,10/02/2016 7:00,Clear,Clear,No Additional Atmospheric Conditions,1
2546,1730,02/27/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
2547,1730,04/24/2016 15:00,Clear,Clear,No Additional Atmospheric Conditions,1
2548,1730,06/23/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
2549,1730,05/07/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,3
2550,1730,05/21/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
2551,1730,08/28/2016 5:00,Clear,Clear,No Additional Atmospheric Conditions,1
2552,1730,04/22/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
2553,1730,08/06/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
2554,1730,02/11/2016 11:00,Clear,Clear,No Additional Atmospheric Conditions,2
2555,1730,10/20/2016 4:00,Clear,Clear,No Additional Atmospheric Conditions,1
2556,1730,12/30/2016 5:00,Clear,Clear,No Additional Atmospheric Conditions,1
2557,1730,10/27/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
2558,1730,05/22/2016 15:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2559,1730,10/19/2016 21:00,Unknown,Unknown,No Additional Atmospheric Conditions,1
2560,1730,11/16/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
2561,1730,11/25/2016 2:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2562,1730,06/20/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
2563,1730,05/20/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
2564,1730,07/20/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
2565,1730,10/12/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
2566,1730,12/23/2016 20:00,"Fog, Smog, Smoke","Fog, Smog, Smoke",No Additional Atmospheric Conditions,1
2567,1730,04/17/2016 6:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2568,1730,10/11/2016 21:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2569,1730,01/06/2016 20:00,Rain,Rain,No Additional Atmospheric Conditions,1
2570,1730,10/16/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
2571,1730,07/31/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
2572,1730,05/05/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
2573,1730,07/25/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
2574,1730,06/05/2016 9:00,Clear,Clear,No Additional Atmospheric Conditions,1
2575,1730,09/05/2016 16:00,Clear,Clear,No Additional Atmospheric Conditions,2
2576,1730,02/20/2016 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
2577,1730,07/21/2016 15:00,Clear,Clear,No Additional Atmospheric Conditions,2
2578,1730,02/13/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
2579,1730,04/16/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
2580,1730,11/17/2016 22:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2581,1730,12/16/2016 12:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2582,1730,11/27/2016 21:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2583,1730,05/22/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
2584,1730,04/29/2016 23:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2585,1730,11/13/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
2586,1730,05/16/2016 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
2587,1730,07/01/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
2588,1730,05/13/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
2589,1730,11/08/2016 9:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2590,1730,11/29/2016 5:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2591,6090,09/16/2015 14:00,Clear,Clear,No Additional Atmospheric Conditions,1
2592,6090,06/05/2015 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
2593,6090,07/18/2015 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
2594,6090,12/26/2015 14:00,Clear,Clear,No Additional Atmospheric Conditions,1
2595,6090,08/09/2015 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
2596,6090,09/07/2015 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
2597,6090,11/01/2015 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
2598,6090,05/29/2015 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
2599,6090,12/13/2015 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
2600,6090,09/17/2015 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
2601,6090,07/09/2015 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
2602,6090,09/20/2015 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
2603,6090,06/12/2015 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
2604,6090,09/28/2015 6:00,Clear,Clear,No Additional Atmospheric Conditions,1
2605,6090,07/09/2015 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
2606,6090,03/14/2015 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
2607,6090,02/13/2015 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
2608,6090,12/03/2015 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
2609,6090,10/01/2015 5:00,Clear,Clear,No Additional Atmospheric Conditions,1
2610,6090,12/07/2015 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
2611,6090,12/22/2015 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
2612,6090,09/20/2015 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
2613,6090,01/26/2015 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
2614,6090,02/08/2015 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
2615,6090,05/31/2015 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
2616,6090,11/02/2015 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
2617,6090,04/03/2015 4:00,Clear,Clear,No Additional Atmospheric Conditions,1
2618,6090,12/28/2015 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
2619,6090,09/21/2015 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
2620,6090,03/29/2015 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
2621,6090,10/04/2015 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
2622,6090,09/13/2015 14:00,Clear,Clear,No Additional Atmospheric Conditions,1
2623,6090,01/04/2015 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
2624,6090,12/15/2015 10:00,Clear,Clear,No Additional Atmospheric Conditions,1
2625,6090,09/21/2015 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
2626,6090,03/27/2015 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
2627,6090,07/09/2015 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
2628,6090,10/12/2015 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
2629,6090,10/10/2015 6:00,Clear,Clear,No Additional Atmospheric Conditions,1
2630,6090,07/05/2015 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
2631,6090,07/30/2015 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
2632,6090,01/09/2015 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
2633,6090,12/06/2015 14:00,Clear,Clear,No Additional Atmospheric Conditions,1
2634,6090,10/30/2015 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
2635,6090,07/21/2015 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
2636,6090,12/15/2015 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
2637,6090,03/22/2015 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
2638,6090,09/04/2015 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
2639,6090,07/05/2015 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
2640,6090,04/15/2015 12:00,Clear,Clear,No Additional Atmospheric Conditions,1
2641,6090,06/08/2015 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
2642,6090,01/30/2015 10:00,Clear,Clear,No Additional Atmospheric Conditions,1
2643,6090,11/17/2015 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
2644,6090,07/03/2015 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
2645,6090,03/14/2015 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
2646,6090,12/05/2015 21:00,Clear,Clear,No Additional Atmospheric Conditions,2
2647,6090,08/07/2015 9:00,Clear,Clear,No Additional Atmospheric Conditions,1
2648,6090,11/21/2015 10:00,Clear,Clear,No Additional Atmospheric Conditions,1
2649,6090,11/02/2015 15:00,Clear,Clear,No Additional Atmospheric Conditions,1
2650,6090,09/27/2015 5:00,Clear,Clear,No Additional Atmospheric Conditions,2
2651,6090,12/06/2015 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
2652,6090,11/20/2015 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
2653,6090,02/12/2015 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
2654,6090,01/24/2015 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
2655,6090,06/28/2015 5:00,Clear,Clear,No Additional Atmospheric Conditions,2
2656,6090,04/04/2015 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
2657,6090,08/16/2015 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
2658,6090,04/18/2015 14:00,Clear,Clear,No Additional Atmospheric Conditions,2
2659,6090,12/16/2015 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
2660,6090,03/15/2015 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
2661,6090,10/27/2015 10:00,Clear,Clear,No Additional Atmospheric Conditions,1
2662,6090,02/10/2015 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
2663,6090,10/11/2015 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
2664,6090,07/11/2015 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
2665,6090,10/04/2015 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
2666,6090,10/04/2015 8:00,Clear,Clear,No Additional Atmospheric Conditions,1
2667,6090,10/07/2015 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
2668,6090,03/30/2015 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
2669,6090,04/19/2015 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
2670,6090,10/27/2015 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
2671,6090,10/11/2015 0:00,Clear,Clear,No Additional Atmospheric Conditions,2
2672,6090,06/02/2015 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
2673,6090,05/31/2015 5:00,Clear,Clear,No Additional Atmospheric Conditions,1
2674,6090,01/17/2015 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
2675,6090,03/07/2015 7:00,Clear,Clear,No Additional Atmospheric Conditions,1
2676,6090,11/21/2015 7:00,Clear,Clear,No Additional Atmospheric Conditions,1
2677,6090,10/14/2015 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
2678,6090,12/06/2015 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
2679,6090,10/06/2015 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
2680,6090,06/26/2015 18:00,Clear,Clear,No Additional Atmospheric Conditions,2
2681,6090,04/27/2015 23:00,Clear,Clear,No Additional Atmospheric Conditions,2
2682,6090,06/28/2015 7:00,Clear,Clear,No Additional Atmospheric Conditions,1
2683,6090,11/28/2015 6:00,Rain,Rain,No Additional Atmospheric Conditions,1
2684,6090,02/16/2015 21:00,Rain,Rain,No Additional Atmospheric Conditions,1
2685,6090,11/28/2015 10:00,Rain,Rain,No Additional Atmospheric Conditions,1
2686,6090,01/23/2015 7:00,Rain,Rain,No Additional Atmospheric Conditions,1
2687,6090,11/27/2015 18:00,Rain,Rain,No Additional Atmospheric Conditions,1
2688,6090,01/09/2015 8:00,Rain,Rain,No Additional Atmospheric Conditions,1
2689,6090,05/23/2015 17:00,Rain,Rain,No Additional Atmospheric Conditions,1
2690,6090,04/22/2015 14:00,Rain,Rain,No Additional Atmospheric Conditions,1
2691,6090,10/24/2015 2:00,Rain,Rain,No Additional Atmospheric Conditions,1
2692,6090,01/02/2015 2:00,Rain,Rain,No Additional Atmospheric Conditions,1
2693,6090,05/21/2015 2:00,Rain,Rain,No Additional Atmospheric Conditions,1
2694,6090,06/20/2015 6:00,Rain,Rain,No Additional Atmospheric Conditions,1
2695,6090,02/28/2015 3:00,Rain,Rain,No Additional Atmospheric Conditions,1
2696,6090,03/21/2015 2:00,Rain,Rain,No Additional Atmospheric Conditions,1
2697,6090,01/03/2015 7:00,Rain,Rain,No Additional Atmospheric Conditions,1
2698,6090,05/18/2015 9:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2699,6090,07/08/2015 22:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2700,6090,05/22/2015 22:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2701,6090,12/20/2015 18:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2702,6090,04/25/2015 2:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2703,6090,04/23/2015 14:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2704,6090,10/31/2015 21:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2705,6090,12/22/2015 21:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2706,6090,11/30/2015 20:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2707,6090,06/11/2015 7:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2708,6090,06/20/2015 0:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2709,6090,01/21/2015 14:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2710,6090,05/18/2015 17:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2711,6090,04/16/2015 1:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2712,6090,06/20/2015 12:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2713,6090,02/05/2015 11:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2714,6090,10/23/2015 0:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2715,6090,05/14/2015 21:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2716,6090,02/22/2015 20:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2717,6090,05/14/2015 3:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2718,6090,04/24/2015 9:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2719,6090,06/20/2015 1:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,2
2720,6090,11/24/2015 7:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2721,6090,07/16/2015 9:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2722,6090,04/11/2015 9:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2723,6090,06/20/2015 12:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2724,6090,01/15/2015 2:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2725,6090,12/26/2015 3:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2726,6090,02/02/2015 18:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,2
2727,6090,05/06/2015 4:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2728,6090,12/10/2015 6:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2729,6090,08/13/2015 0:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2730,6090,09/07/2015 1:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,2
2731,6090,04/12/2015 20:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2732,6090,10/20/2015 7:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2733,6090,07/19/2015 7:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2734,6090,11/01/2015 7:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2735,6090,05/16/2015 1:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2736,6090,06/18/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
2737,6090,12/04/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
2738,6090,12/19/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
2739,6090,06/21/2016 8:00,Clear,Clear,No Additional Atmospheric Conditions,1
2740,6090,09/19/2016 8:00,Clear,Clear,No Additional Atmospheric Conditions,1
2741,6090,09/22/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
2742,6090,12/18/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
2743,6090,01/01/2016 4:00,Rain,Rain,No Additional Atmospheric Conditions,1
2744,6090,07/28/2016 1:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2745,6090,05/20/2016 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
2746,6090,04/23/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
2747,6090,06/25/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
2748,6090,04/20/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
2749,6090,03/26/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
2750,6090,01/09/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
2751,6090,08/07/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
2752,6090,10/12/2016 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
2753,6090,08/13/2016 22:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2754,6090,11/09/2016 18:00,Rain,Rain,No Additional Atmospheric Conditions,1
2755,6090,02/22/2016 8:00,Rain,Rain,No Additional Atmospheric Conditions,1
2756,6090,05/28/2016 0:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2757,6090,04/06/2016 8:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2758,6090,07/16/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,2
2759,6090,09/03/2016 4:00,Clear,Clear,No Additional Atmospheric Conditions,2
2760,6090,08/08/2016 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
2761,6090,02/21/2016 17:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2762,6090,01/05/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
2763,6090,10/08/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
2764,6090,01/02/2016 18:00,Rain,Rain,No Additional Atmospheric Conditions,1
2765,6090,06/18/2016 2:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2766,6090,05/06/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
2767,6090,10/22/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
